"runId","processingRound","relName","relId","scoreDuringRun","rankingDuringRun","runFoundPredictor","relationshipCorrectPredictions","relationshipIncorrectPredictions","relationshipMadeAllCorrectPredictions","usedToMakeFinalPrediction","label_notNullRowsInTable","label_uniqueRowsInTable","label_numRowsInTable","label_nullRowsInTable","label_numAncestorAtts","label_depth","label_guessedType","label_isDuplicate","label_isAlmostDuplicate","label_bestTargetAttRowsCovered","label_bestPercentageOfTargetAttCovered","label_bestTargetAttTotalLength","label_bestTargetAttRows","label_bestAimForScore","label_totalLength","label_firstRowLength","label_averageRowLength","label_numParents","label_generatedByConstantCreator","label_bestCoveringRows","label_bestCoveringPercentageAvg","label_inputToRelationships","label_RRAToRelationships","label_datatableAttsUsedInRelationships","label_datatableAttsUsedAsRRAsInRelationships","rra_notNullRowsInTable","rra_uniqueRowsInTable","rra_numRowsInTable","rra_nullRowsInTable","rra_numAncestorAtts","rra_depth","rra_guessedType","rra_isDuplicate","rra_isAlmostDuplicate","rra_bestTargetAttRowsCovered","rra_bestPercentageOfTargetAttCovered","rra_bestTargetAttTotalLength","rra_bestTargetAttRows","rra_bestAimForScore","rra_totalLength","rra_firstRowLength","rra_averageRowLength","rra_numParents","rra_generatedByConstantCreator","rra_bestCoveringRows","rra_bestCoveringPercentageAvg","rra_inputToRelationships","rra_RRAToRelationships","rra_datatableAttsUsedInRelationships","rra_datatableAttsUsedAsRRAsInRelationships","firstInput_notNullRowsInTable","firstInput_uniqueRowsInTable","firstInput_numRowsInTable","firstInput_nullRowsInTable","firstInput_numAncestorAtts","firstInput_depth","firstInput_guessedType","firstInput_isDuplicate","firstInput_isAlmostDuplicate","firstInput_bestTargetAttRowsCovered","firstInput_bestPercentageOfTargetAttCovered","firstInput_bestTargetAttTotalLength","firstInput_bestTargetAttRows","firstInput_bestAimForScore","firstInput_totalLength","firstInput_firstRowLength","firstInput_averageRowLength","firstInput_numParents","firstInput_generatedByConstantCreator","firstInput_bestCoveringRows","firstInput_bestCoveringPercentageAvg","firstInput_inputToRelationships","firstInput_RRAToRelationships","firstInput_datatableAttsUsedInRelationships","firstInput_datatableAttsUsedAsRRAsInRelationships"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString;ToRows-0(SplitOnString ToColumns-5(SplitOnString\nToRows-1(getInputFromFile()))) (t1601_0.1)
From:ReadCSVToTable-1(SplitOnString\nToRows-1(getInputFromFile())) (t1523_0.4) 

","-1629457212",NULL,NULL,"1","0","0","1","0","6","2","6","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","4","44","38","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","44","15","44","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString;ToRows-0(SplitOnString ToColumns-5(SplitOnString\nToRows-1(getInputFromFile()))) (t1601_0.1)
From:AlphabetLetters(SplitOnString\nToRows-1(getInputFromFile())) (t1523_1.16) 

","635351525",NULL,NULL,"1","0","0","1","0","6","2","6","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","4","44","38","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","44","17","44","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","WekaLinearRegressionIntegerLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString;ToRows-0(SplitOnString ToColumns-5(SplitOnString\nToRows-1(getInputFromFile()))) (t1601_0.1)
From:stringLength(SplitOnString\nToRows-1(getInputFromFile())) (t1523_1.12) 

","666457982",NULL,NULL,"1","0","0","1","0","6","2","6","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","4","44","38","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","44","13","44","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToRows-0(SplitEndsToColumns-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1614_0.1)
From:SplitOnString_ADToRows-0(SplitEndsToColumns-1(jsonDecodeList-1(getInputFromFile()))) (t1576_0.1) 

","-1994899478",NULL,NULL,"1","0","0","1","0","9","3","9","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","3","9","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","3","9","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToColumns-3(SplitOnString='ToRows-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1571_0.9)
From:
","1147099261",NULL,NULL,"1","0","0","1","0","3","1","9","6","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","20","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToColumns-3(SplitOnString='ToRows-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1571_0.9)
From:
","-183797327",NULL,NULL,"1","0","0","1","0","3","1","9","6","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","22","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToColumns-3(SplitOnString='ToRows-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1571_0.9)
From:
","116314955",NULL,NULL,"1","0","0","1","0","3","1","9","6","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","22","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString ToRows-0(SplitOnString\nToRows-1(SplitOnString'ToRows-1(getInputFromFile()))) (t1612_0.1)
From:SplitOnString,ToRows-0(SplitEndsToColumns-1(jsonDecodeList-1(getInputFromFile()))) (t1574_0.1) 

","-98947599",NULL,NULL,"1","0","0","1","0","30","4","30","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","30","10","30","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","30","10","30","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString;ToRows-0(SplitOnString' WHERE fbid='ToColumns-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1603_0.1)
From:ReadCSVToTable-1(SplitOnString\nToRows-1(getInputFromFile())) (t1523_0.4) 

","1665860918",NULL,NULL,"1","0","0","1","0","6","2","6","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","4","44","38","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","44","15","44","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString;ToRows-0(SplitOnString' WHERE fbid='ToColumns-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1603_0.1)
From:AlphabetLetters(SplitOnString\nToRows-1(getInputFromFile())) (t1523_1.16) 

","-364297641",NULL,NULL,"1","0","0","1","0","6","2","6","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","4","44","38","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","44","17","44","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","WekaLinearRegressionIntegerLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString;ToRows-0(SplitOnString' WHERE fbid='ToColumns-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1603_0.1)
From:stringLength(SplitOnString\nToRows-1(getInputFromFile())) (t1523_1.12) 

","-333191184",NULL,NULL,"1","0","0","1","0","6","2","6","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","4","44","38","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","44","13","44","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToColumns-2(SplitOnString\r\nToRows-1(SplitOnString;ToRows-1(getInputFromFile()))) (t1530_0.8)
From:
","-657706959",NULL,NULL,"1","0","0","1","0","3","1","4","1","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","20","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToColumns-2(SplitOnString\r\nToRows-1(SplitOnString;ToRows-1(getInputFromFile()))) (t1530_0.8)
From:
","-1988603547",NULL,NULL,"1","0","0","1","0","3","1","4","1","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","22","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToColumns-2(SplitOnString\r\nToRows-1(SplitOnString;ToRows-1(getInputFromFile()))) (t1530_0.8)
From:
","-1688491265",NULL,NULL,"1","0","0","1","0","3","1","4","1","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","22","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString'ToRows-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1561_0.3)
From:
","-860639257",NULL,NULL,"1","0","0","1","0","15","1","15","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","15","5","15","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString'ToRows-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1561_0.3)
From:
","-1582600310",NULL,NULL,"1","0","0","1","0","15","1","15","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","15","5","15","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString'ToRows-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1561_0.3)
From:
","-818618774",NULL,NULL,"1","0","0","1","0","15","1","15","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","15","5","15","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-2(SplitOnStringE ToColumns-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1529_1.29)
From:
","1325236552",NULL,NULL,"1","0","0","1","0","3","1","3","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","20","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-2(SplitOnStringE ToColumns-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1529_1.29)
From:
","-5660036",NULL,NULL,"1","0","0","1","0","3","1","3","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","22","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-2(SplitOnStringE ToColumns-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1529_1.29)
From:
","294452246",NULL,NULL,"1","0","0","1","0","3","1","3","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","22","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString' WHERE fbid='ToRows-0(SplitOnString\r\nToRows-1(SplitOnString;ToRows-1(getInputFromFile()))) (t1672_0.1)
From:ReadCSVToTable-1(SplitOnString\nToRows-1(getInputFromFile())) (t1523_0.4) 

","1969237725",NULL,NULL,"1","0","0","1","0","6","2","6","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","4","44","38","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","44","15","44","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString' WHERE fbid='ToRows-0(SplitOnString\r\nToRows-1(SplitOnString;ToRows-1(getInputFromFile()))) (t1672_0.1)
From:AlphabetLetters(SplitOnString\nToRows-1(getInputFromFile())) (t1523_1.16) 

","-60920834",NULL,NULL,"1","0","0","1","0","6","2","6","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","4","44","38","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","44","17","44","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","WekaLinearRegressionIntegerLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString' WHERE fbid='ToRows-0(SplitOnString\r\nToRows-1(SplitOnString;ToRows-1(getInputFromFile()))) (t1672_0.1)
From:stringLength(SplitOnString\nToRows-1(getInputFromFile())) (t1523_1.12) 

","-29814377",NULL,NULL,"1","0","0","1","0","6","2","6","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","4","44","38","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","44","13","44","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitAtCharacterIdxToColumns-1(SplitOnString' WHERE fbid='ToColumns-0(SplitOnString\nToRows-1(getInputFromFile()))) (t1529_1.19)
From:SplitEndsToColumns-1(JsonDecodeMapManyColsOut-4(jsonDecodeList-1(getInputFromFile()))) (t1522_1.58) 

","-500153364",NULL,NULL,"1","0","0","1","1","3","3","3","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","22","1","0","3","3","3","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","11","1","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString' WHERE fbid='ToColumns-1(SplitOnString\r\nToRows-1(SplitOnString;ToRows-1(getInputFromFile()))) (t1530_1.13)
From:ReadCSVToTable-1(SplitEndsToColumns-1(jsonDecodeList-1(getInputFromFile()))) (t1522_1.27) 

","628462394",NULL,NULL,"1","0","0","1","0","3","3","4","1","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","22","1","0","3","3","3","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","11","1","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToRows-0(SplitOnString\nToRows-1(getInputFromFile())) (t1558_0.1)
From:jsonDecodeList-0(JsonDecodeMapManyColsOut-2(jsonDecodeList-1(getInputFromFile()))) (t1587_0.1) 

","1641134473",NULL,NULL,"1","0","0","1","0","18","6","18","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","18","6","18","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","18","6","18","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToRows-0(SplitOnString\nToRows-1(getInputFromFile())) (t1558_0.1)
From:jsonDecodeList-0(jsonDecodeMap-1(jsonDecodeList-1(getInputFromFile()))) (t1579_0.1) 

","-15783831",NULL,NULL,"1","0","0","1","0","18","6","18","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","18","6","18","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","18","6","18","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString ToRows-0(SplitOnString;ToRows-1(getInputFromFile()))) (t1559_0.3)
From:
","999010288",NULL,NULL,"1","0","0","1","0","18","1","18","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","18","6","18","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString ToRows-0(SplitOnString;ToRows-1(getInputFromFile()))) (t1559_0.3)
From:
","841238029",NULL,NULL,"1","0","0","1","0","18","1","18","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","18","6","18","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitAtCharacterIdxToColumns-1(SplitOnString\r\nToRows-1(SplitOnString;ToRows-1(getInputFromFile()))) (t1530_1.19)
From:
","-227402232",NULL,NULL,"1","0","0","1","0","3","1","4","1","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","20","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitAtCharacterIdxToColumns-1(SplitOnString\r\nToRows-1(SplitOnString;ToRows-1(getInputFromFile()))) (t1530_1.19)
From:
","-1558298820",NULL,NULL,"1","0","0","1","0","3","1","4","1","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","22","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
